date,link,content
06.04.25,https://www.nytimes.com/2023/11/06/nyregion/trump-fraud-trial-testimony.html?searchResultPosition=2,"He was belligerent and brash, unrepentant and verbose — regardless of the courtroom setting, he was the quintessential Donald J. Trump.

Within minutes of Mr. Trump’s taking the witness stand on Monday, his civil fraud trial in Manhattan devolved into a chaotic spectacle before a packed house. The former president lashed out at his accusers and denied their claims, even while conceding involvement in some of the conduct at the case’s heart.

Ranting and rambling as the courtroom pulsed with tension, Mr. Trump attacked New York’s attorney general, Letitia James, as a “political hack.” He derided the proceeding as “a very unfair trial.” And he scolded the judge overseeing the case, Arthur F. Engoron, for having decided before the trial that he had committed fraud.

“He called me a fraud, and he didn’t know anything about me!” Mr. Trump exclaimed from the stand, pointing at the judge, who flashed a grin."
06.04.25,https://www.nytimes.com/2024/11/19/nyregion/trump-bragg-manhattan-case.html?searchResultPosition=3,"Manhattan prosecutors on Tuesday rebuffed President-elect Donald J. Trump’s request to dismiss his criminal conviction in the wake of his electoral victory, signaling instead their willingness to freeze the case while he holds office.

In a letter to the judge overseeing the case, prosecutors from the Manhattan district attorney’s office emphasized that a jury had already convicted Mr. Trump of falsifying records to cover up a sex scandal. Prosecutors and judges are often loath to unravel a jury’s verdict.

But acknowledging the unprecedented nature of the case — Mr. Trump would be the first felon to serve as president — the prosecutors raised the prospect of a four-year freeze so that he will not be sentenced for his crimes until he is out of office.

The judge, Juan M. Merchan, will decide in the coming weeks whether to freeze the case or dismiss it outright, a momentous ruling that will shape the outcome of the only one of Mr. Trump’s four criminal cases that made it to trial. Dismissing the case would further embolden Mr. Trump as he enters his second presidential term, solidifying an aura of invincibility around him."
06.04.25,https://www.nytimes.com/live/2024/07/13/us/biden-trump-election/trump-rally-pennsylvania?searchResultPosition=4,
06.04.25,https://www.nytimes.com/2025/01/28/us/politics/trump-tariffs-colombia-canada-greenland.html?searchResultPosition=5,"In his first week in office, President Trump tried to browbeat governments across the world into ending the flow of drugs into America, accepting planes full of deported migrants, halting wars and ceding territory to the United States.

For all of them, he deployed a common threat: Countries that did not meet his demands would face stiff tariffs on products they send to American consumers.

Mr. Trump has long wielded tariffs as a weapon to resolve trade concerns. But the president is now frequently using them to make gains on issues that have little to do with trade.

It is a strategy rarely seen from other presidents, and never at this frequency. While Mr. Trump threatened governments like Mexico’s with tariffs over immigration issues in his first term, he now appears to be making such threats almost daily, including on Sunday, when he said Colombia would face tariffs after its government turned back planes carrying deported immigrants."
06.04.25,https://www.nytimes.com/2023/10/02/nyregion/trump-fraud-trial-letitia-james.html?searchResultPosition=6,"The trials of Donald J. Trump began Monday in a New York courtroom, where the former president arrived to fight the first of several government actions — a civil fraud case that imperils his company and threatens his image as a master of the business world.

The trial’s opening day brought Mr. Trump face-to-face with one of his longest-running antagonists: the attorney general of New York, Letitia James, who filed the case against him, his adult sons and their family business. If her office proves its case, the judge overseeing the trial could impose an array of punishments on Mr. Trump, including a $250 million penalty.

Outside the courtroom, Mr. Trump fired a fusillade of personal attacks on Ms. James and the judge, Arthur F. Engoron. He called the judge “rogue” and Ms. James “a terrible person,” even suggesting that they were criminals.

Inside, Mr. Trump sat in uncomfortable silence as Ms. James’s lawyers methodically laid out their case. The attorney general’s office accused the former president of inflating his riches by more than $2 billion to obtain favorable deals with banks and bragging rights about his wealth."
05.04.25,https://www.nbcnews.com/news/us-news/trump-plans-fine-migrants-998-day-leave-deportation-order-rcna200194,"The Trump administration plans to fine migrants under deportation orders up to $998 a day if they fail to leave the United States and to seize their property if they do not pay, according to documents reviewed by Reuters.

The fines stem from a 1996 law that was enforced for the first time in 2018, during President Donald Trump’s first term in office. The Trump administration plans to apply the penalties retroactively for up to five years, which could result in fines of more than $1 million, a senior Trump official said, requesting anonymity to discuss non-public plans.

The Trump administration is also considering seizing the property of immigrants who do not pay the fines, according to government emails reviewed by Reuters.

In response to questions from Reuters, U.S. Department of Homeland Security spokesperson Tricia McLaughlin said in a statement that immigrants in the U.S. illegally should use a mobile app formerly known as CBP One — rebranded as CBP Home under Trump — to “self deport and leave the country now.”

“If they don’t, they will face the consequences,” McLaughlin said. “This includes a fine of $998 per day for every day that the illegal alien overstayed their final deportation order.”

DHS warned of the fines in a March 31 social media post.

Emails reviewed by Reuters show the White House has pressed U.S. Customs and Border Protection to handle the issue of penalties, property seizures for migrants who don’t pay, and the sale of their assets.

The Department of Justice’s civil asset forfeiture division could be another option for the seizures, one email said.

President Donald Trump kicked off a sweeping immigration crackdown after taking office in January, testing the bounds of U.S. law to increase arrests and deportations. The planned fines target the roughly 1.4 million migrants who have been ordered removed by an immigration judge.

White House pressure

Trump invoked the 1996 law during his first term to levy fines of hundreds of thousands of dollars against nine migrants seeking sanctuary in churches. The administration withdrew the penalties, but then proceeded with smaller fines of about $60,000 per person against at least four of the migrants, according to court records.

President Joe Biden stopped issuing the fines and rescinded related policies when he took office in 2021.

Scott Shuchart, a top ICE policy official under Biden, said migrants and their supporters could challenge the fines in court but that the threat alone could have a chilling effect.

“Their point isn’t really to enforce the law, it’s to project fear in communities,” he said.

DHS did not immediately respond to a request for comment.

The proposed asset seizures against the migrants who fail to comply with final deportation orders could impact U.S. citizens or permanent residents in their households.

The immigration advocacy group FWD.us estimates that some 10 million migrants with no legal status or temporary protections are living with U.S. citizens or permanent residents in what are known as “mixed status households.”

The steep fines could hit lower-income immigrants. An analysis of 2019 Census data by the non-partisan Migration Policy Institute found 26% of households with unauthorized immigrants had incomes below the federal poverty line.

Trump has said people with final deportation orders should be a priority for removal although many have families, jobs and established ties in the U.S.

The White House National Security Council and Stephen Miller, deputy chief of staff for policy, have been pressing CBP to administer the fines and handle seizures, a CBP official wrote in a March 31 email reviewed by Reuters.

But a CBP memo a day later, also reviewed by Reuters, argued for ICE to take on the task instead. The memo said that CBP’s systems do not currently support this type of immigration fine and that upgrading it could lead to significant costs and implementation delays.

The memo anticipated CBP would need at least 1,000 new paralegal specialists, up from the current staffing of 313.

The start date for the fines remained unclear. DHS did not comment on Miller’s involvement or the technical aspects of implementing the penalties."
05.04.25,https://www.nbcnews.com/science/climate-change/trump-signs-executive-order-boost-us-coal-industry-part-fuel-artificia-rcna200269,"President Donald Trump signed executive orders Tuesday to bolster the country’s declining coal industry, relaxing restrictions on coal mining, leasing and exports in what the White House said was an effort to meet the energy-intensive needs of artificial intelligence data centers.

The executive orders were the latest moves by the Trump administration that clash with global aims to reduce coal power and cut harmful greenhouse gas emissions that fuel climate change.

Standing before dozens of coal miners in uniform shirts and hard hats, Trump introduced the orders, repeatedly referring to “beautiful, clean coal.”

Coal is considered the dirtiest fossil fuel and historically the biggest source of greenhouse gas emissions. Burning fossil fuels, which unleashes carbon dioxide and other heat-trapping greenhouse gases into the atmosphere, is the primary contributor to global warming.

Trump’s executive actions will keep open some coal plants that were set for retirement, allow coal leasing on public lands to resume and will direct the Department of Energy and other federal agencies to assess how electricity from coal-fired power plants can meet rising demand for power from artificial intelligence.

A worker stands in the coal yard at the American Electric Power Co. coal-fired John E. Amos Power Plant in Winfield, W.Va., in 2018. Luke Sharrett / Bloomberg via Getty Images file

The orders come as the Environmental Protection Agency under its new administrator, Lee Zeldin, has been aggressively rolling back various environmental regulations over the past month, including ones that target pollution from power plants and emissions generated by oil and gas companies.

The coal industry has been in decline in the U.S. for more than a decade. In 2023, coal generated about 16% of total electricity in the country, according to the U.S. Energy Information Administration — down sharply from roughly 45% in 2010. The rise of renewable energy sources, including solar and wind power, have also lessened the country’s reliance on coal.

The push to revive the coal industry also runs counter to most Americans’ priorities, according to the latest public opinion research from Yale University.

The national survey found that two-thirds of Americans support a transition away from fossil fuels like coal to entirely clean energy by 2050. The research also found even broader support for regulating carbon dioxide as a pollutant, with 74% of those surveyed in favor of such regulations. Coal power produces more than twice as much carbon dioxide per kilowatt hour of electricity as gas power plants.

Burning coal to generate electricity could also cost Americans three to four times more than clean energy, according to estimates from the U.S. Energy Information Administration. Adding coal power would cost $89 per megawatt hour, compared with $31 for onshore wind or $23 for solar.

In widespread job cuts last week across the Department of Health and Human Services, the Trump administration also eliminated several entire divisions focused on the safety of mining workers.

Critics were quick to denounce Trump’s executive orders, with former EPA Administrator Gina McCarthy saying the action will exacerbate climate change and damage public health.

“There is no such thing as clean coal,” McCarthy, who also served as White House national climate adviser in the Biden administration, said in a statement. “Just as Trump’s tariffs are hitting Americans’ wallets, his administration is wasting taxpayer dollars to prop up an expensive, dangerous, and dirty industry when we have abundant, cheaper, better, and safer clean energy.”

The rise of artificial intelligence has spurred a hunt for new energy resources, with some in tech pushing money toward more sustainable sources including nuclear energy. But the demand for energy from AI is expected to test even the relatively big and robust U.S. system, with some calling for greater investment in an effort to keep up with international rivals, most notably China.

Earlier this year, Goldman Sachs projected that the expansion of AI data centers will increase global power demand by 165% in the next five years."
05.04.25,https://www.nbcnews.com/politics/trump-administration/trump-says-us-will-hold-direct-talks-iran-insists-tehran-cant-get-nucl-rcna200135,"WASHINGTON — President Donald Trump said Monday the U.S. will hold direct talks with Iran about its nuclear program, while warning the Iranians they would be in “great danger” if the talks don’t succeed in persuading them to abandon their nuclear weapons program.

The president, in comments to reporters after meeting with Israeli Prime Minister Benjamin Netanyahu, said the talks will start Saturday. He insisted Tehran can’t get nuclear weapons.

“We’re dealing with them directly and maybe a deal is going to be made,” Trump said. He added that “doing a deal would be preferable to doing the obvious.”

Asked if he would commit to military action against Iran should his negotiators be unable to come to terms with Tehran, Trump responded that “Iran is going to be in great danger, and I hate to say it.”

“If the talks aren’t successful, I think it’s going to be a very bad day for Iran,” Trump said.

Iran’s mission at the United Nations had no immediate comment Monday.

Follow live politics coverage here

Trump recently sent a letter to Iran’s supreme leader, 85-year-old Ayatollah Ali Khamenei, calling for direct negotiations with the United States over its rapidly advancing nuclear program. But Iranian President Masoud Pezeshkian said late last month that Iran had rejected Trump’s entreaty while leaving open the possibility of indirect negotiations with Washington.

But Trump has consistently called on Iran, which is the chief sponsor of Hamas in Gaza, Hezbollah in Lebanon and Houthi militants in Yemen, to abandon its nuclear program or face a reckoning.

“If they don’t make a deal, there will be bombing,” Trump told NBC News in late March. “It will be bombing the likes of which they have never seen before.”

Tehran’s chief envoy to the U.N., Ambassador Amir Saeid Iravani, has called on members of the Security Council in a series of letters to condemn Trump’s threats of bombing Iran.

Trump during his first White House term withdrew the U.S. from the landmark nuclear accord with Iran negotiated by Democratic President Barack Obama’s administration.

Netanyahu says he supports Trump’s diplomatic efforts to reach a settlement with Iran, adding that Israel and the U.S. share the same goal of ensuring that Iran does not develop a nuclear weapon.

The Israeli leader, known for his hawkish views on Iran and past calls for military pressure, said he would welcome a diplomatic agreement along the lines of Libya’s deal with the international community in 2003.

“I think that would be a good thing,” he said. “But whatever happens, we have to make sure that Iran does not have nuclear weapons.”

Trump said the talks would happen “at almost the highest level,” but declined to say where the negotiations would take place or who he was dispatching for the sensitive diplomacy.

The Middle East sultanate of Oman was an important conduit for previous U.S.-Iran negotiations and has been the go-between for the recent swap of letters about reopening negotiations between Trump and Khamenei.

Trump announced plans for the surprise engagement as Netanyahu made a hastily arranged visit to the White House — his second in just over two months — to discuss the tariffs Trump has unleashed on countries around the world, Iran’s nuclear program and the Israel-Hamas war.

In withdrawing the U.S. from the 2015 Iran nuclear deal, Trump declared he was making the world safer, but he also deepened his isolation on the world stage and revived doubts about American credibility.

The agreement, which also included Britain, China, France, Germany and Russia, had lifted most U.S. and international economic sanctions against Iran.

“I think it’ll be, different and maybe a lot stronger,” Trump said on how a new deal might be different from the one negotiated by Obama officials.

Trump and Netanyahu said they also discussed tensions with Iran, Israel-Turkey ties and the International Criminal Court, which issued an arrest warrant against the Israeli leader last year. Trump in February signed an executive order imposing sanctions on the ICC over its investigations of Israel.

Before his meeting with Netanyahu, Trump held a call with French President Emmanuel Macron, Egyptian President Abdel Fattah El-Sisi and Jordan’s King Abdullah II. All three leaders have been key interlocutors in efforts to tamp down tensions in the Middle East and bring an end to the Israel-Hamas war.

The prime minister soon after arriving in Washington on Sunday evening met with senior Trump administration officials, Commerce Secretary Howard Lutnick and U.S. Trade Representative Jameson Greer, to discuss the tariffs. And Netanyahu met on Monday with Steve Witkoff, Trump’s special envoy to the Middle East, ahead of his sit down with the president.

On tariffs, Netanyahu said he assured Trump that his government would move to erase the trade deficit. U.S.-Israel trade was $37 billion last year, according to the office of the U.S. Trade Representative. The trade deficit was $7.4 billion.

“We will eliminate the trade deficit with the United States,” Netanyahu said “We intend to do it very quickly.”

Trump noted that in addition to the trade deficit the U.S. provides Israel nearly $4 billion in assistance per year — much of it in military aid. Asked if he might be willing to reduce Israel’s tariff rate, Trump replied, “Maybe not, maybe not. Don’t forget we help Israel a lot.”

Eytan Gilboa, an expert on U.S.-Israel relations, said he expected Trump to use the tariffs as leverage to force concessions from Netanyahu.

In Israel’s case, those concessions might not be economic. Trump may pressure Netanyahu to move toward ending the war in Gaza — at the very least through some interim truce with Hamas that would pause the fighting and free more hostages. Gilboa said Trump is hoping to return from his first overseas trip — expected next month to Saudi Arabia — with some movement on a deal to normalize relations with Israel, which would likely require significant Israeli concessions on Gaza.

If he does manage to move toward bolstering ties between Israel and Saudi Arabia, that would act as a regional diplomatic counterweight to pressure Iran, against which Trump has threatened new sanctions and suggested military action over its nuclear program.

In a preemptive move last week, Israel announced that it was removing all tariffs on goods from the U.S., mostly on imported food and agricultural products, according to a statement from Netanyahu’s office.

But the tactic failed, and with a 17% rate, Israel was just one of dozens of countries that were slapped with tariffs on Trump’s so-called Liberation Day last week.

Although Israel is a tiny market for U.S. products, the United States is a key trade partner of Israel. Much of that trade is for high-tech services, which are not directly affected by the tariffs, but key Israeli industries could be impacted.

The Manufacturers Association of Israel estimates that the tariffs will cost Israel about $3 billion in exports each year and lead to the loss of 26,000 jobs in industries that include biotechnology, chemicals, plastics and electronics. The World Bank says Israel’s gross domestic product, a measure of economic output, is over $500 billion a year.

“The damage won’t stop at exports,” said Ron Tomer, the group’s president. “It will scare investors, encourage companies to leave Israel and undermine our image as a global center of innovation.”"
05.04.25,https://www.nbcnews.com/news/world/trump-panama-canal-take-back-military-china-blackrock-rcna199438,"HONG KONG — A huge deal President Donald Trump touted as a victory in his campaign to “take back” the Panama Canal from China could be on the rocks amid pushback from Beijing.

The $23 billion sale involving two ports run by CK Hutchison, a private company based in the Chinese territory of Hong Kong, to a consortium led by the U.S. investment firm BlackRock had been scheduled to be signed last week.

But an agreement between the two has been delayed under pressure from China, whose market regulator launched a review of the deal as state-run newspapers attacked it as undermining China’s national interests.

NBC News takes a look at the sale and what it may mean politically and economically for the United States and China, the world’s two biggest economies.

Why is it important?

In his inaugural speech in January, Trump claimed without providing evidence that China controlled the 50-mile canal and vowed that the United States will take back the waterway, which he said was “vital” to national security. The Panamanian government has administered the U.S.-built canal since the United States relinquished it to the Central American country in 1999.

Trump did not rule out military action, and he has directed the Defense Department to draw up plans to send more troops to Panama to “reclaim” the canal, through which 40% of U.S. trade passes.

Panama denies Trump’s accusations about the neutrality of the canal, which is enshrined in its constitution. But to relieve the pressure from Washington, in January it launched an audit of CK Hutchison’s Panama Ports Co. (PPC), which since 1997 has operated two ports along the canal, Balboa on the Pacific side and Cristóbal on the Atlantic side.

On Monday, Panama’s comptroller general said the audit had found that the contract was overly favorable to Hutchison PPC, costing Panama $1.3 billion in revenue, and that authorities would sue officials involved in its renewal in 2021.

CK Hutchison is negotiating the sale to BlackRock, which includes a 90% interest in the two Panama Canal ports and an 80% controlling interest in 43 other ports outside Hong Kong and China. When the deal was announced March 4, the companies said definitive documentation for the Panama Canal operations would be signed by April 2.

Trump quickly declared victory. “To further enhance our national security, my administration will be reclaiming the Panama Canal, and we’ve already started doing it,” he said in an address to Congress last month, citing the proposed deal.

China’s 'long-arm' jurisdiction

The sale of the two Chinese-run ports is about more than just Panama, said Christopher Hernandez-Roy, senior fellow and deputy director of the Americas Program at the Center for Strategic and International Studies, a Washington-based think tank.

“It represents a major victory for the Trump administration’s efforts to roll back China in the Western Hemisphere,” he said, adding that is something China “would not want to happen.”

Though CK Hutchison, owned by billionaire Li Ka-shing, is a private company based in Hong Kong, a semiautonomous territory, Beijing quickly signaled its displeasure with the deal.

China “firmly opposes using economic coercion and bullying to harm other countries’ legitimate rights and interests,” Foreign Affairs Ministry spokesperson Guo Jiakun said last week.

Chinese government offices in Hong Kong have reposted articles from pro-Beijing newspapers criticizing the sale as undermining China’s national interest. Beijing’s market regulator has also said the sale is subject to an antitrust review “to protect fair market competition and safeguard public interests.”

The original signing date of April 2 came and went last week."
05.04.25,https://www.nbcnews.com/politics/politics-news/trump-digs-tariffs-market-volatility-politics-desk-rcna200118,"Welcome to the online version of From the Politics Desk, an evening newsletter that brings you the NBC News Politics team’s latest reporting and analysis from the White House, Capitol Hill and the campaign trail.

Happy Monday! In today’s edition, we break down the latest fallout from Washington to Wall Street as President Donald Trump forges ahead with new tariffs that have led to global economic uncertainty.

Sign up to receive this newsletter in your inbox every weekday here.

— Adam Wollner

Trump digs in on tariffs amid another volatile day for the stock market

President Donald Trump pressed forward with aggressive tariffs that have roiled the global economy as he faced pushback from Wall Street, world leaders and some members of his own party.

Here’s the latest on where the trade war stands:

Trump plows ahead: Trump said he is “not looking” to pause his tariffs before they go into effect Wednesday.

“We have many, many countries that are coming to negotiate deals with us,” Trump said. “They’re going to be fair deals, and in certain cases, they’re going to be paying substantial tariffs.”

Asked whether the tariffs are permanent or open to negotiation — a point his advisers struggled to clarify last week — Trump insisted that “they can both be true.”

“There could be permanent, and there could also be negotiations, because there are things that we need beyond tariffs,” he said. “So we’re going to get fair deals and good deals with every country.”

Stock market volatility: The markets ended largely lower Monday after a wild trading day. The S&P closed down 0.2%, while the Dow Jones Industrial average fell 0.9%, or 350 points. The tech-heavy Nasdaq ended the day up 0.1%, led by a rally in chipmaker Nvidia, which finished 3.5% higher.

U.S. markets whipsawed as investors grasped for any shred of news that indicated Trump would relent on his tariffs plan. A widely circulated but false headline saying he was considering a 90-day pause sent markets skyrocketing for a brief time.

New threat over China: Trump threatened additional tariffs of 50% on China if it doesn’t rescind its retaliatory measures of 34%. That’s in addition to his announcement last week, meaning the total tariffs on goods imported into the United States from China would be as much as 104% if they were fully implemented.

Talks with Japan: Trump said Japanese Prime Minister Shigeru Ishiba “was sending a top team to negotiate” after the two leaders spoke over the phone.

Calling Trump’s 24% tariff on Japanese goods “extremely unfortunate,” Ishiba — whose country is the single largest foreign investor in the United States — said he told Trump during their 25-minute call that he was “deeply concerned that these American tariff measures will reduce the investment capacity of Japanese companies.”

The view from Wall Street: Major figures in the business world have spent the last few days sounding the alarm about the economic consequences of Trump’s tariff policies, with some even reversing their previous supportive stances of him.

JPMorgan Chase CEO Jamie Dimon said in his annual shareholder letter that Trump’s tariffs would “slow down growth” as “input costs rise and demand increases on domestic products.” On Friday, the bank raised its odds for a recession from 40% to 60%.

Dimon’s comments are a sharp reversal from those he made in January urging people to “get over” Trump’s tariff policy because they were “good for national security.”

Billionaire investor Bill Ackman said on X that “the global economy is being taken down because of bad math,” capping off a weekend of missives that called for a 90-day pause on tariff implementation and others aimed at Trump’s policy team.

“This is not what we voted for,” wrote Ackman, who endorsed Trump during the 2024 campaign.

The view from Capitol Hill: Republicans in Congress are still largely sticking by Trump through the tariff turbulence, though new cracks have continued to emerge.

A bipartisan Senate bill that would limit the president’s power to impose tariffs now has seven Republican co-sponsors. But the White House officially said Trump would veto the legislation if it reached his desk, meaning it would take two-thirds of the GOP-controlled House and Senate to turn it into law. Senate Majority Leader John Thune, R-S.D., said of the bill: “I don’t think that has a future.”

Meanwhile, Republican Sens. Ron Johnson of Wisconsin and Mike Lee of Utah posted on X in favor of Trump’s taking up the European Union on its offer of zero-for-zero tariffs.

Over in the House, some anxious Republicans are seeking more guidance about Trump’s broader plans. During a House GOP conference call over the weekend, Rep. Darrell Issa, of California, asked whether lawmakers could get a detailed briefing from the White House about Trump’s tariffs. And Rep. French Hill, of Arkansas, the chairman of the Financial Services Committee, expressed some frustration with how the White House has handled the tariff situation.

Still, Speaker Mike Johnson, R-La., said Congress would give Trump “the space necessary” to handle tariffs.

Read more:

Reader poll

Do you think Trump’s tariffs will be in place in the long term? Or are they part of broader negotiation tactics around trade policy?

🗞️ Today's other top stories 🗣️ Under discussion: Trump said the U.S. is having direct, “high-level” nuclear talks with Iran and that a “very big meeting” would happen on Saturday. Read more →

Trump said the U.S. is having direct, “high-level” nuclear talks with Iran and that a “very big meeting” would happen on Saturday. Read more → ➡️ Deportation fallout: The United States doesn't have to return a Maryland man who was accidentally deported to a high-security prison in El Salvador to U.S. soil by midnight, the Supreme Court ruled in an administrative stay that temporarily pauses a judge's order. Read more →

The United States doesn't have to return a Maryland man who was accidentally deported to a high-security prison in El Salvador to U.S. soil by midnight, the Supreme Court ruled in an administrative stay that temporarily pauses a judge's order. Read more → ⚖️ SCOTUS watch: The Supreme Court turned away a challenge to recently enacted gun restrictions in New York, sidestepping a new case about the right to bear arms. Read more →

The Supreme Court turned away a challenge to recently enacted gun restrictions in New York, sidestepping a new case about the right to bear arms. Read more → 🗳️ The never-ending election: The North Carolina Supreme Court temporarily blocked a lower court ruling that would have required that more than 65,000 votes cast in the disputed 2024 state Supreme Court race be recounted and verified. Read more →

North Carolina Supreme Court temporarily blocked a lower court ruling that would have required that more than 65,000 votes cast in the disputed 2024 state Supreme Court race be recounted and verified. Read more → 👀 2026 watch: GOP Rep. John James announced he is running for Michigan governor as one of the most pivotal elections on the ballot in 2026 continues to draw big-name politicians. Read more →

GOP Rep. John James announced he is running for Michigan governor as one of the most pivotal elections on the ballot in 2026 continues to draw big-name politicians. Read more → ◼️ In the shadows: Sen. Adam Schiff, D-Calif., and Rep. Jamie Raskin, D-Md., hosted a ""shadow"" hearing seeking to spotlight what they describe as Trump's attacks on the rule of law. Read more →

That’s all From the Politics Desk for now. Today’s newsletter was compiled by Adam Wollner.

If you have feedback — likes or dislikes — email us at politicsnewsletter@nbcuni.com

And if you’re a fan, please share with everyone and anyone. They can sign up here."
05.04.25,https://www.nbcnews.com/business/business-news/trump-tariffs-business-leaders-criticize-trump-admin-trade-war-rcna199997,"Major figures in the business world have spent the last 48 hours sounding alarms about the economic consequences of President Donald Trump’s trade war — some even reversing their previous supportive stances.

While many small businesses across the United States have for months decried Trump’s policies and the uncertainty they’ve injected into their operations, last week’s tariff rollout stunned America’s C-suites. In a CNBC flash survey of CEOs published Monday morning, 69% expected a recession, with 37% saying they expected to cut jobs this year.

“Disappointingly stupid and illogical,” one CEO said in describing Trump’s tariffs to CNBC. “Without faith that our government knows what it is doing, it is impossible for businesses to thrive.”

Speaking in a televised interview with Bloomberg, BlackRock CEO Larry Fink echoed the sentiments of the survey. “Most CEOs I talk to say we’re in a recession right now,” he said.

JPMorgan Chase CEO Jamie Dimon said in his annual shareholder letter that Trump’s tariffs would “slow down growth” as “input costs rise and demand increases on domestic products.” On Friday, the bank raised its odds for a recession from 40% to 60%.

Dimon’s comments are a sharp reversal from those he made in January urging people to “get over” Trump’s tariff policy because they were “good for national security.”

But he isn’t the only business leader changing his tune following steep market losses and a myriad of recessionary indicators.

Billionaire investor Bill Ackman said in an X post Monday morning that “the global economy is being taken down because of bad math,” capping off a weekend of missives that called for a 90-day pause on tariff implementation and others aimed at Trump’s policy team. The Pershing Square CEO also said that Commerce Secretary Howard Lutnick “profits when our economy implodes,” a statement he walked back hours later.

“This is not what we voted for,” wrote Ackman, who also had officially endorsed Trump last summer.

On Sunday, billionaire investor Stanley Druckenmiller said in a rare post on X — in response to another user posting a January interview on trade policy — that “I do not support tariffs exceeding 10% which I made abundantly clear.”

Richard Branson, the billionaire co-founder and CEO of Virgin Group, called on the Trump administration to “own up to a colossal mistake and change course” before the economic fallout spreads.

“As the dollar is weakening, US consumer prices will rise,” Branson continued. “And countless small and medium-size enterprises will go, and already are going, bankrupt as a result. This is not a winning long-term strategy.”

The uneasiness has even spread to Trump’s own circle of advisers. In what appears to be his first major break with the president, billionaire Tesla CEO Elon Musk shared a seemingly anti-tariff video on X on Monday morning featuring an economist lauding the “operation of the free market.”

Musk also said Saturday during a speech at an event held by Italy’s right-wing co-ruling party that “Europe and the United States should move, ideally, in my view, to a zero tariff situation, effectively creating a free trade zone between Europe and America.”

In response, Peter Navarro — largely seen as the architect of Trump’s tariff policy — dismissed Musk as a “car assembler” in a CNBC interview Monday.

“He’s a car person,” Navarro said. “That’s what he does, and he wants the cheap foreign parts.”"
03.04.25,https://abcnews.go.com/Politics/video/european-markets-rebound-amid-trump-tariff-turmoil-120601545,Have You Seen This Man?
03.04.25,https://abcnews.go.com/US/video/dc-mayor-cites-infrastructure-concerns-early-stages-trump-120612248,"DC mayor cites infrastructure concerns in early stages of Trump military parade plans Muriel Bowser, mayor of Washington, D.C., said the plans for President Donald Trump's military parade are in “early stages” on Monday and mentioned concerns about its impact on local infrastructure."
03.04.25,https://abcnews.go.com/WNT/video/officials-new-evidence-assassination-plot-trump-florida-golf-120619518,Officials: New evidence in assassination plot against Trump at Florida golf course Prosecutors say Ryan Routh allegedly tried to procure anti-aircraft weapons and shared a photo of Trump's plane to the seller.
03.04.25,https://abcnews.go.com/International/video/asian-markets-rebound-amid-trump-tariff-turmoil-120592036,Have You Seen This Man?
03.04.25,https://abcnews.go.com/International/video/former-national-security-council-director-iran-us-talks-120611772,"Former National Security Council director on Iran and US talks Javed Ali, former National Security Council director for counterterrorism, says the fact that Iran and the US are meeting is a ""big deal."""
03.04.25,https://abcnews.go.com/Politics/video/trump-administration-fires-senior-navy-female-officer-nato-120608005,"Trump administration fires senior Navy female officer at NATO Vice Adm. Shoshana Chatfield, who is assigned to NATO’s Military Committee in Brussels, was fired over the weekend, two U.S. officials confirmed to ABC News."
